#A increments downwards [0..255]
#Commit ID: 10eb08bcd8b4 tip
#Hex value of AF registers after performing RR with F = 0x00
0044,
0045,
0100,
0101,
0200,
0201,
0304,
0305,
0400,
0401,
0504,
0505,
0604,
0605,
0700,
0701,
0808,
0809,
090C,
090D,
0A0C,
0A0D,
0B08,
0B09,
0C0C,
0C0D,
0D08,
0D09,
0E08,
0E09,
0F0C,
0F0D,
1000,
1001,
1104,
1105,
1204,
1205,
1300,
1301,
1404,
1405,
1500,
1501,
1600,
1601,
1704,
1705,
180C,
180D,
1908,
1909,
1A08,
1A09,
1B0C,
1B0D,
1C08,
1C09,
1D0C,
1D0D,
1E0C,
1E0D,
1F08,
1F09,
2020,
2021,
2124,
2125,
2224,
2225,
2320,
2321,
2424,
2425,
2520,
2521,
2620,
2621,
2724,
2725,
282C,
282D,
2928,
2929,
2A28,
2A29,
2B2C,
2B2D,
2C28,
2C29,
2D2C,
2D2D,
2E2C,
2E2D,
2F28,
2F29,
3024,
3025,
3120,
3121,
3220,
3221,
3324,
3325,
3420,
3421,
3524,
3525,
3624,
3625,
3720,
3721,
3828,
3829,
392C,
392D,
3A2C,
3A2D,
3B28,
3B29,
3C2C,
3C2D,
3D28,
3D29,
3E28,
3E29,
3F2C,
3F2D,
4000,
4001,
4104,
4105,
4204,
4205,
4300,
4301,
4404,
4405,
4500,
4501,
4600,
4601,
4704,
4705,
480C,
480D,
4908,
4909,
4A08,
4A09,
4B0C,
4B0D,
4C08,
4C09,
4D0C,
4D0D,
4E0C,
4E0D,
4F08,
4F09,
5004,
5005,
5100,
5101,
5200,
5201,
5304,
5305,
5400,
5401,
5504,
5505,
5604,
5605,
5700,
5701,
5808,
5809,
590C,
590D,
5A0C,
5A0D,
5B08,
5B09,
5C0C,
5C0D,
5D08,
5D09,
5E08,
5E09,
5F0C,
5F0D,
6024,
6025,
6120,
6121,
6220,
6221,
6324,
6325,
6420,
6421,
6524,
6525,
6624,
6625,
6720,
6721,
6828,
6829,
692C,
692D,
6A2C,
6A2D,
6B28,
6B29,
6C2C,
6C2D,
6D28,
6D29,
6E28,
6E29,
6F2C,
6F2D,
7020,
7021,
7124,
7125,
7224,
7225,
7320,
7321,
7424,
7425,
7520,
7521,
7620,
7621,
7724,
7725,
782C,
782D,
7928,
7929,
7A28,
7A29,
7B2C,
7B2D,
7C28,
7C29,
7D2C,
7D2D,
7E2C,
7E2D,
7F28,
7F29,
#Hex value of AF registers after performing RR with F = 0x00 + Carry
8080,
8081,
8184,
8185,
8284,
8285,
8380,
8381,
8484,
8485,
8580,
8581,
8680,
8681,
8784,
8785,
888C,
888D,
8988,
8989,
8A88,
8A89,
8B8C,
8B8D,
8C88,
8C89,
8D8C,
8D8D,
8E8C,
8E8D,
8F88,
8F89,
9084,
9085,
9180,
9181,
9280,
9281,
9384,
9385,
9480,
9481,
9584,
9585,
9684,
9685,
9780,
9781,
9888,
9889,
998C,
998D,
9A8C,
9A8D,
9B88,
9B89,
9C8C,
9C8D,
9D88,
9D89,
9E88,
9E89,
9F8C,
9F8D,
A0A4,
A0A5,
A1A0,
A1A1,
A2A0,
A2A1,
A3A4,
A3A5,
A4A0,
A4A1,
A5A4,
A5A5,
A6A4,
A6A5,
A7A0,
A7A1,
A8A8,
A8A9,
A9AC,
A9AD,
AAAC,
AAAD,
ABA8,
ABA9,
ACAC,
ACAD,
ADA8,
ADA9,
AEA8,
AEA9,
AFAC,
AFAD,
B0A0,
B0A1,
B1A4,
B1A5,
B2A4,
B2A5,
B3A0,
B3A1,
B4A4,
B4A5,
B5A0,
B5A1,
B6A0,
B6A1,
B7A4,
B7A5,
B8AC,
B8AD,
