#A increments downwards [0..255]
#Commit ID: 10eb08bcd8b4 tip
#Hex value of AF registers after performing RRA with F = 0x00
0000,
0001,
0100,
0101,
0200,
0201,
0300,
0301,
0400,
0401,
0500,
0501,
0600,
0601,
0700,
0701,
0808,
0809,
0908,
0909,
0A08,
0A09,
0B08,
0B09,
0C08,
0C09,
0D08,
0D09,
0E08,
0E09,
0F08,
0F09,
1000,
1001,
1100,
1101,
1200,
1201,
1300,
1301,
1400,
1401,
1500,
1501,
1600,
1601,
1700,
1701,
1808,
1809,
1908,
1909,
1A08,
1A09,
1B08,
1B09,
1C08,
1C09,
1D08,
1D09,
1E08,
1E09,
1F08,
1F09,
2020,
2021,
2120,
2121,
2220,
2221,
2320,
2321,
2420,
2421,
2520,
2521,
2620,
2621,
2720,
2721,
2828,
2829,
2928,
2929,
2A28,
2A29,
2B28,
2B29,
2C28,
2C29,
2D28,
2D29,
2E28,
2E29,
2F28,
2F29,
3020,
3021,
3120,
3121,
3220,
3221,
3320,
3321,
3420,
3421,
3520,
3521,
3620,
3621,
3720,
3721,
3828,
3829,
3928,
3929,
3A28,
3A29,
3B28,
3B29,
3C28,
3C29,
3D28,
3D29,
3E28,
3E29,
3F28,
3F29,
4000,
4001,
4100,
4101,
4200,
4201,
4300,
4301,
4400,
4401,
4500,
4501,
4600,
4601,
4700,
4701,
4808,
4809,
4908,
4909,
4A08,
4A09,
4B08,
4B09,
4C08,
4C09,
4D08,
4D09,
4E08,
4E09,
4F08,
4F09,
5000,
5001,
5100,
5101,
5200,
5201,
5300,
5301,
5400,
5401,
5500,
5501,
5600,
5601,
5700,
5701,
5808,
5809,
5908,
5909,
5A08,
5A09,
5B08,
5B09,
5C08,
5C09,
5D08,
5D09,
5E08,
5E09,
5F08,
5F09,
6020,
6021,
6120,
6121,
6220,
6221,
6320,
6321,
6420,
6421,
6520,
6521,
6620,
6621,
6720,
6721,
6828,
6829,
6928,
6929,
6A28,
6A29,
6B28,
6B29,
6C28,
6C29,
6D28,
6D29,
6E28,
6E29,
6F28,
6F29,
7020,
7021,
7120,
7121,
7220,
7221,
7320,
7321,
7420,
7421,
7520,
7521,
7620,
7621,
7720,
7721,
7828,
7829,
7928,
7929,
7A28,
7A29,
7B28,
7B29,
7C28,
7C29,
7D28,
7D29,
7E28,
7E29,
7F28,
7F29,
#Hex value of AF registers after performing RRA with F = 0x00 + Carry
8000,
8001,
8100,
8101,
8200,
8201,
8300,
8301,
8400,
8401,
8500,
8501,
8600,
8601,
8700,
8701,
8808,
8809,
8908,
8909,
8A08,
8A09,
8B08,
8B09,
8C08,
8C09,
8D08,
8D09,
8E08,
8E09,
8F08,
8F09,
9000,
9001,
9100,
9101,
9200,
9201,
9300,
9301,
9400,
9401,
9500,
9501,
9600,
9601,
9700,
9701,
9808,
9809,
9908,
9909,
9A08,
9A09,
9B08,
9B09,
9C08,
9C09,
9D08,
9D09,
9E08,
9E09,
9F08,
9F09,
A020,
A021,
A120,
A121,
A220,
A221,
A320,
A321,
A420,
A421,
A520,
A521,
A620,
A621,
A720,
A721,
A828,
A829,
A928,
A929,
AA28,
AA29,
AB28,
AB29,
AC28,
AC29,
AD28,
AD29,
AE28,
AE29,
AF28,
AF29,
B020,
B021,
B120,
B121,
B220,
B221,
B320,
B321,
B420,
B421,
B520,
B521,
B620,
B621,
B720,
B721,
B828,
B829,
B928,
B929,
BA28,
BA29,
BB28,
BB29,
BC28,
BC29,
BD28,
BD29,
BE28,
BE29,
BF28,
BF29,
C000,
C001,
C100,
C101,
C200,
C201,
C300,
C301,
C400,
C401,
C500,
C501,
C600,
C601,
C700,
C701,
C808,
C809,
C908,
C909,
CA08,
CA09,
CB08,
CB09,
CC08,
CC09,
CD08,
CD09,
CE08,
CE09,
CF08,
CF09,
D000,
D001,
D100,
D101,
D200,
D201,
D300,
D301,
D400,
D401,
D500,
D501,
D600,
D601,
D700,
D701,
D808,
D809,
D908,
D909,
DA08,
DA09,
DB08,
DB09,
DC08,
DC09,
DD08,
DD09,
DE08,
DE09,
DF08,
DF09,
E020,
E021,
E120,
E121,
E220,
E221,
E320,
E321,
E420,
E421,
E520,
E521,
E620,
E621,
E720,
E721,
E828,
E829,
E928,
E929,
EA28,
EA29,
EB28,
EB29,
EC28,
EC29,
ED28,
ED29,
EE28,
EE29,
EF28,
EF29,
F020,
F021,
F120,
F121,
F220,
F221,
F320,
F321,
F420,
F421,
F520,
F521,
F620,
F621,
F720,
F721,
F828,
F829,
F928,
F929,
FA28,
FA29,
FB28,
FB29,
FC28,
FC29,
FD28,
FD29,
FE28,
FE29,
FF28,
FF29,
#Hex value of AF registers after performing RRA with F = 0xFF
80C4,
80C5,
81C4,
81C5,
82C4,
82C5,
83C4,
83C5,
84C4,
84C5,
85C4,
85C5,
86C4,
86C5,
87C4,
87C5,
88CC,
88CD,
89CC,
89CD,
8ACC,
8ACD,
8BCC,
8BCD,
8CCC,
8CCD,
8DCC,
8DCD,
8ECC,
8ECD,
8FCC,
8FCD,
90C4,
90C5,
91C4,
91C5,
92C4,
92C5,
93C4,
93C5,
94C4,
94C5,
95C4,
95C5,
96C4,
96C5,
97C4,
97C5,
98CC,
98CD,
99CC,
99CD,
9ACC,
9ACD,
9BCC,
9BCD,
9CCC,
9CCD,
9DCC,
9DCD,
9ECC,
9ECD,
9FCC,
9FCD,
A0E4,
A0E5,
A1E4,
A1E5,
A2E4,
A2E5,
A3E4,
A3E5,
A4E4,
A4E5,
A5E4,
A5E5,
A6E4,
A6E5,
A7E4,
A7E5,
A8EC,
A8ED,
A9EC,
A9ED,
AAEC,
AAED,
ABEC,
ABED,
ACEC,
ACED,
ADEC,
ADED,
AEEC,
AEED,
AFEC,
AFED,
B0E4,
B0E5,
B1E4,
B1E5,
B2E4,
B2E5,
B3E4,
B3E5,
B4E4,
B4E5,
B5E4,
B5E5,
B6E4,
B6E5,
B7E4,
B7E5,
B8EC,
B8ED,
B9EC,
B9ED,
BAEC,
BAED,
BBEC,
BBED,
BCEC,
