#A increments downwards [0..255]
#Commit ID: 10eb08bcd8b4 tip
#Hex value of AF registers after performing RLCA with F = 0x00
0000,
0200,
0400,
0600,
0808,
0A08,
0C08,
0E08,
1000,
1200,
1400,
1600,
1808,
1A08,
1C08,
1E08,
2020,
2220,
2420,
2620,
2828,
2A28,
2C28,
2E28,
3020,
3220,
3420,
3620,
3828,
3A28,
3C28,
3E28,
4000,
4200,
4400,
4600,
4808,
4A08,
4C08,
4E08,
5000,
5200,
5400,
5600,
5808,
5A08,
5C08,
5E08,
6020,
6220,
6420,
6620,
6828,
6A28,
6C28,
6E28,
7020,
7220,
7420,
7620,
7828,
7A28,
7C28,
7E28,
8000,
8200,
8400,
8600,
8808,
8A08,
8C08,
8E08,
9000,
9200,
9400,
9600,
9808,
9A08,
9C08,
9E08,
A020,
A220,
A420,
A620,
A828,
AA28,
AC28,
AE28,
B020,
B220,
B420,
B620,
B828,
BA28,
BC28,
BE28,
C000,
C200,
C400,
C600,
C808,
CA08,
CC08,
CE08,
D000,
D200,
D400,
D600,
D808,
DA08,
DC08,
DE08,
E020,
E220,
E420,
E620,
E828,
EA28,
EC28,
EE28,
F020,
F220,
F420,
F620,
F828,
FA28,
FC28,
FE28,
0101,
0301,
0501,
0701,
0909,
0B09,
0D09,
0F09,
1101,
1301,
1501,
1701,
1909,
1B09,
1D09,
1F09,
2121,
2321,
2521,
2721,
2929,
2B29,
2D29,
2F29,
3121,
3321,
3521,
3721,
3929,
3B29,
3D29,
3F29,
4101,
4301,
4501,
4701,
4909,
4B09,
4D09,
4F09,
5101,
5301,
5501,
5701,
5909,
5B09,
5D09,
5F09,
6121,
6321,
6521,
6721,
6929,
6B29,
6D29,
6F29,
7121,
7321,
7521,
7721,
7929,
7B29,
7D29,
7F29,
8101,
8301,
8501,
8701,
8909,
8B09,
8D09,
8F09,
9101,
9301,
9501,
9701,
9909,
9B09,
9D09,
9F09,
A121,
A321,
A521,
A721,
A929,
AB29,
AD29,
AF29,
B121,
B321,
B521,
B721,
B929,
BB29,
BD29,
BF29,
C101,
C301,
C501,
C701,
C909,
CB09,
CD09,
CF09,
D101,
D301,
D501,
D701,
D909,
DB09,
DD09,
DF09,
E121,
E321,
E521,
E721,
E929,
EB29,
ED29,
EF29,
F121,
F321,
F521,
F721,
F929,
FB29,
FD29,
FF29,
#Hex value of AF registers after performing RLCA with F = 0xFF
00C4,
02C4,
04C4,
06C4,
08CC,
0ACC,
0CCC,
0ECC,
10C4,
12C4,
14C4,
16C4,
18CC,
1ACC,
1CCC,
1ECC,
20E4,
22E4,
24E4,
26E4,
28EC,
2AEC,
2CEC,
2EEC,
30E4,
32E4,
34E4,
36E4,
38EC,
3AEC,
3CEC,
3EEC,
40C4,
42C4,
44C4,
46C4,
48CC,
4ACC,
4CCC,
4ECC,
50C4,
52C4,
54C4,
56C4,
58CC,
5ACC,
5CCC,
5ECC,
60E4,
62E4,
64E4,
66E4,
68EC,
6AEC,
6CEC,
6EEC,
70E4,
72E4,
74E4,
76E4,
78EC,
7AEC,
7CEC,
7EEC,
80C4,
82C4,
84C4,
86C4,
88CC,
8ACC,
8CCC,
8ECC,
90C4,
92C4,
94C4,
96C4,
98CC,
9ACC,
9CCC,
9ECC,
A0E4,
A2E4,
A4E4,
A6E4,
A8EC,
AAEC,
ACEC,
AEEC,
B0E4,
B2E4,
B4E4,
B6E4,
B8EC,
BAEC,
BCEC,
BEEC,
C0C4,
C2C4,
C4C4,
C6C4,
C8CC,
CACC,
CCCC,
CECC,
D0C4,
D2C4,
D4C4,
D6C4,
D8CC,
DACC,
DCCC,
DECC,
E0E4,
E2E4,
E4E4,
E6E4,
E8EC,
EAEC,
ECEC,
EEEC,
F0E4,
F2E4,
F4E4,
F6E4,
F8EC,
FAEC,
FCEC,
FEEC,
01C5,
03C5,
05C5,
07C5,
09CD,
0BCD,
0DCD,
0FCD,
11C5,
13C5,
15C5,
17C5,
19CD,
1BCD,
1DCD,
1FCD,
21E5,
23E5,
25E5,
27E5,
29ED,
2BED,
2DED,
2FED,
31E5,
33E5,
35E5,
37E5,
39ED,
3BED,
3DED,
3FED,
41C5,
43C5,
45C5,
47C5,
49CD,
4BCD,
4DCD,
4FCD,
51C5,
53C5,
55C5,
57C5,
59CD,
5BCD,
5DCD,
5FCD,
61E5,
63E5,
65E5,
67E5,
69ED,
6BED,
6DED,
6FED,
71E5,
73E5,
75E5,
77E5,
79ED,
7BED,
7DED,
7FED,
81C5,
83C5,
85C5,
87C5,
89CD,
8BCD,
8DCD,
8FCD,
91C5,
93C5,
95C5,
97C5,
99CD,
9BCD,
9DCD,
9FCD,
A1E5,
A3E5,
A5E5,
A7E5,
A9ED,
ABED,
ADED,
AFED,
B1E5,
B3E5,
B5E5,
B7E5,
B9ED,
BBED,
BDED,
BFED,
C1C5,
C3C5,
C5C5,
C7C5,
C9CD,
CBCD,
CDCD,
CFCD,
D1C5,
D3C5,
D5C5,
D7C5,
D9CD,
DBCD,
DDCD,
DFCD,
E1E5,
E3E5,
E5E5,
E7E5,
E9ED,
EBED,
EDED,
EFED,
F1E5,
F3E5,
F5E5,
F7E5,
F9ED,
FBED,
FDED,
FFED,
#EOF
